"lipid","log2FC","lipid_class","minus_log10_pvalue"
"CAR(5:0)",-0.156228756508106,"non-sig",0.308918507877032
"LPC(21:0)",-2.08981374245493,"LPC",1.32239304727951
"LPC(22:6)",-3.13101100792828,"LPC",1.44977164694491
"LPC(O-24:2)",-1.58389198738105,"non-sig",0.886056647693163
"SL(33:0)",-2.28342043074893,"non-sig",0.943095148663527
"Cer(39:1)",-1.93312728877468,"non-sig",0.815308569182401
"LPC(22:5)",-3.46940977819712,"LPC",2.26360349772336
"LPC(23:1/0:0)",-2.39498262088391,"LPC",1.36151074304536
"SL(32:0)",-1.65560192645858,"non-sig",0.866461091629782
"LPC(O-24:1)",-1.76926947458804,"non-sig",1.11238269966426
"DG(33:4)",-0.865962512013372,"non-sig",0.283162276700476
"LPC(23:0/0:0)",-1.76739938237966,"non-sig",1.05799194697769
"LPC(O-24:0)",-1.97180542838255,"non-sig",0.920818753952375
"Cer(38:1)",-0.676195021367562,"non-sig",0.1944991418416
"LPC(24:6/0:0)",-3.63294114402878,"LPC",1.75202673363819
"MG(34:2)",-3.47035785955186,"non-sig",1.25026368443094
"Cer(38:0)",-0.299280590631692,"non-sig",0.100726812682396
"LPC(22:2)",-3.78416951664608,"non-sig",0.96657624451305
"LPC(24:5/0:0)",-3.12962675909647,"LPC",1.90657831483776
"MG(34:1)",-3.38176886184153,"Other",1.32239304727951
"LPC(22:1)",-2.44242036497532,"LPC",1.81247927916354
"DG(O-34:0)",-2.84401028467269,"DG",1.89962945488244
"LPC(22:0)",-2.0045972607507,"non-sig",1.17198493577602
"LPC(24:3/0:0)",-4.16040385136211,"non-sig",1.23136189875239
"Cer(40:2)",-1.20630280054312,"non-sig",0.596879478824182
"LPC(24:2/0:0)",-2.50832803083145,"non-sig",1.03479829897409
"SL(33:1)",-2.01510191239041,"non-sig",0.962573502059376
"Cer(40:1)",-1.68208418515146,"non-sig",0.657577319177794
"IS:(DG(15:0_18:1(d7))",-1.47928786629333,"non-sig",0.542118103266008
"LPC(24:1/0:0)",-1.93379675111379,"non-sig",1.27984069659404
"SL(33:0)",-1.89626955298381,"non-sig",0.856985199745905
"DG(34:4)",0.514516886765374,"non-sig",0.168770306132937
"LPC(24:0/0:0)",-1.78049338439667,"non-sig",1.00788851221305
"DG(34:3)",-0.611725346693891,"non-sig",0.163675884293248
"Cer(39:1)",-1.97265068833043,"non-sig",0.801342913045577
"DG(34:2)",-1.76971424118943,"non-sig",0.671620396561262
"DG(34:1)",-2.15899459710748,"non-sig",0.847711655616944
"DG(34:0)",-1.39206858263958,"non-sig",0.386158178123931
"DG(34:2)",-1.3093230327836,"non-sig",0.489454989793388
"LPC(23:0)",-1.82916313376807,"non-sig",0.995678626217357
"DG(34:1)",-2.13387355492763,"non-sig",0.866461091629782
"TG(O-34:1)",-1.41443818286854,"non-sig",0.882728704344236
"SL(34:1)",-2.01611387477116,"non-sig",1.14996674231023
"Cer(41:1)",-1.81475751186339,"non-sig",0.886056647693163
"SM(28:1)",-0.132512996240767,"non-sig",0.0414361167780325
"DG(34:0)",-1.0882808605409,"non-sig",0.328827157284917
"TG(O-34:0)",-2.16589138843586,"non-sig",1.12842706445412
"LPC(25:1/0:0)",-2.17533089523972,"non-sig",1.0467236633327
"SL(34:0)",-1.69632838335986,"non-sig",0.954677021213343
"Cer(40:2)",-1.26961877856036,"non-sig",0.612610173661271
"LPC(25:0/0:0)",-1.99817183842726,"non-sig",0.79317412396815
"Cer(40:1)",-1.64103495217998,"non-sig",0.636388020107856
"DG(35:2)",-2.03082549702929,"non-sig",0.896196279044043
"DG(O-36:2)",-3.36079962393818,"DG",1.44490555142168
"Cer(40:0)",-2.28757424618022,"non-sig",1.03198428600636
"LPC(24:2)",-2.37734236046821,"non-sig",0.98296666070122
"DG(O-36:1)",-3.172979641721,"DG",1.51570016065321
"LPC(24:1)",-1.98690000013687,"non-sig",1.26760624017703
"LPC(26:4/0:0)",-1.86615953204342,"LPC",1.60906489289662
"Cer(42:3)",-1.96481294065157,"non-sig",0.87942606879415
"DG(O-36:0)",-1.16692657334221,"non-sig",0.703334809738469
"LPC(24:0)",-1.74400983183756,"non-sig",0.987162775294828
"Cer(42:2)",-1.79443864321217,"non-sig",0.87942606879415
"LPC(26:2/0:0)",-1.98864128109887,"non-sig",1.06398920428479
"DG(36:5)",-1.19767085730029,"non-sig",0.472370099128661
"Cer(42:1)",-1.46264071727354,"non-sig",0.694648630553376
"LPC(26:1/0:0)",-1.87843407341762,"non-sig",1.09312646527793
"DG(36:4)",-2.70768954408504,"non-sig",0.489454989793388
"Cer(41:2)",-2.47516338047053,"non-sig",1.21752737583371
"SM(28:1)",-0.506698589649812,"non-sig",0.250263684430939
"LPC(26:0/0:0)",-1.89229775017843,"non-sig",0.823908740944319
"DG(36:3)",-2.0673210999998,"non-sig",0.987162775294828
"Cer(41:1)",-1.76309395938079,"non-sig",0.892790030352132
"DG(36:2)",-2.38181151232899,"non-sig",1.16557929631847
"Cer(41:0)",-3.83002196254735,"CER",2.22257317761069
"CAR(6:0)",0.0278585639407432,"non-sig",0.0101054362812269
"DG(36:1)",-1.89778264117369,"non-sig",0.782516055786094
"Cer(40:0)",-2.21695758988934,"CER",1.31695296176115
"SM(28:1)",-0.0988941083791239,"non-sig",0.0250280057019311
"DG(36:3)",-1.60085240656138,"non-sig",0.785156151952302
"DG(36:2)",-2.40190124912254,"non-sig",1.11125903931711
"Cer(43:2)",-1.44931469571538,"non-sig",0.649751981665837
"DG(36:1)",-1.92631545001764,"non-sig",0.698970004336019
"Cer(42:3)",-1.92388858060648,"non-sig",0.87942606879415
"Cer(43:1)",-1.18454899475808,"non-sig",0.761953896871205
"Cer(42:2)",-1.7753788777707,"non-sig",0.856985199745905
"Cer(42:0)",-1.58368975640585,"non-sig",0.714442690992226
"Cer(42:1)",-1.40204646066104,"non-sig",0.681936665037238
"Cer(42:0)",-2.79174660949881,"CER",1.55752023093555
"Cer(41:0)",-2.7163948442282,"CER",1.74232142513082
"DG(O-38:1)",-2.0339151667518,"non-sig",1.13194363817696
"DG(38:7)",0.469919244782844,"non-sig",0.228412519118745
"MG(38:0)",-0.111330636231383,"non-sig",0.0333890133180656
"DG(38:6)",0.93480963558482,"non-sig",0.576754126063192
"DG(38:5)",-0.263364845324865,"non-sig",0.123782159408358
"DG(38:5)",-0.817941932411152,"non-sig",0.341988603342888
"SM(30:2)",-1.12454599304498,"non-sig",0.531652669587843
"DG(38:4)",-0.863513951120147,"non-sig",0.481486060122112
"DG(38:4)",-1.35982168213785,"non-sig",0.747146969020107
"Cer(43:2)",-1.41793219853498,"non-sig",0.756961951313706
"DG(38:6)",-0.036378452175363,"non-sig",0.0352690789463706
"SM(30:1)",-0.631866157817878,"non-sig",0.369572124974976
"DG(38:3)",-1.49922301654105,"non-sig",0.913640169325252
"CE(18:3)",-1.17516530779075,"non-sig",0.539102157243452
"Cer(43:1)",-0.999888988447641,"non-sig",0.619788758288394
"DG(38:2)",-1.78136182204718,"non-sig",0.943095148663527
"CE(18:2)",-1.14696330977072,"non-sig",0.812479279163537
"Cer(42:1)",-3.02860991059768,"CER",1.68824613894425
"CE(18:1)",-1.32892530789553,"non-sig",0.752026733638193
"SM(30:1)",0.173164995958899,"non-sig",0.0510982390297863
"DG(38:3)",-1.51982140152224,"non-sig",0.85078088734462
"DG(38:2)",-1.54151690072896,"non-sig",1.01727661233145
"PE(P-32:2)",-2.43206895402047,"non-sig",0.405607449624573
"SM(32:2)",-1.24444886481262,"non-sig",0.627087997029893
"SM(32:1)",-0.99313722029207,"non-sig",0.444905551421681
"Cer(44:2)",-0.778865111463954,"non-sig",0.447331783887807
"PC(28:0)",-1.01760540947007,"non-sig",0.417936637088291
"DG(O-40:3)",-2.40490807997646,"non-sig",1.09908693226233
"Cer(44:1)",-1.63895960862605,"non-sig",0.677780705266081
"SE(28:1/18:2)",-1.93246844271013,"non-sig",0.707743928643524
"DG(40:8)",1.44586849520527,"non-sig",1.2839966563652
"Cer(43:0)",-2.20726137736262,"CER",2.19928292171761
"DG(40:7)",-1.06830312293643,"non-sig",0.18575240426808
"DG(40:6)",-2.92343194185499,"DG",1.37468754903833
"DG(40:5)",-1.20553774044089,"non-sig",0.737548910269571
"SM(33:1)",-1.65080160069486,"non-sig",0.899629454882437
"PC(O-30:1)",-1.38182350481993,"non-sig",0.596879478824182
"CE(20:4)",-0.956778682851589,"non-sig",0.645891560852599
"DG(40:6)",-1.85126417066456,"non-sig",0.739928612014925
"SM(32:1)",-2.33933292196571,"SM",1.30980391997149
"SM(33:0)",-2.64438971213267,"non-sig",1.2020403562628
"PC(O-30:0)",-0.860242058699658,"non-sig",0.380906669373257
"SE(29:1/18:3)",-0.944429672454746,"non-sig",0.568636235841013
"CE(20:2)",-1.57168063509377,"non-sig",0.987162775294828
"Cer(44:1)",-2.72220177130767,"CER",1.88272870434424
"SM(32:2)",-1.35916271037845,"non-sig",0.647817481888638
"SM(32:1)",-0.802638955634386,"non-sig",0.3767507096021
"HexCer(34:2)",-2.34763764094074,"HEXCER",3.1505805862031
"SM(34:3)",-1.12836479941723,"non-sig",0.790484985457369
"PE(P-34:2)",-1.57528540935594,"PE",2.0423927129399
"HexCer(34:1)",-0.223644878987741,"non-sig",0.158015195409886
"SM(34:2)",-1.39194329337414,"non-sig",0.732828271596986
"PE(P-34:1)",-1.87675581435717,"non-sig",0.645891560852599
"PC(O-31:2)",-0.904260263393581,"non-sig",0.333482019445119
"HexCer(34:0)",-1.74712020984158,"non-sig",0.531652669587843
"SE(28:2/20:4)",-1.18302200940702,"non-sig",0.521433504406157
"SM(34:1)",-1.02225118191191,"non-sig",0.737548910269571
"SM(34:0)",-0.331482717063817,"non-sig",0.382999658879101
"DG(42:10)",-0.23629026976954,"non-sig",0.103473782510445
"PC(O-31:0)",-1.38078636473021,"non-sig",0.51427857351842
"DG(O-42:3)",1.00688314991697,"non-sig",0.360513510731414
"DG(O-42:2)",2.24491679300107,"non-sig",0.404503778174426
"DG(42:8)",-0.565324195491264,"non-sig",0.221848749616356
"SM(33:1)",-1.55502964737424,"non-sig",0.939302159646388
"IS:(PE(15:0_18:1(d7))",-1.09809294725988,"non-sig",0.486782399932061
"TG(40:0)",-0.522857057044241,"non-sig",0.442492798094342
"PC(31:3)",0.144745667695588,"non-sig",0.0545314148681803
"PE(34:3)",0.648744914746537,"non-sig",0.218244625347531
"PC(O-32:3)",-0.771050669374233,"non-sig",0.294136287716081
"CE(22:6)",-0.463531032373758,"non-sig",0.26440110030182
"SM(35:2)",-1.4882289444919,"non-sig",0.772113295386326
"PE(34:2)",-0.490022426230006,"non-sig",0.221848749616356
"PC(O-32:2)",-3.32761622822543,"PC",1.31605286924849
"HexCer(34:1)",-2.32079583487551,"HEXCER",1.75448733218585
"SE(29:2/20:4)",-0.432223225527466,"non-sig",0.266000713461613
"CE(22:5)",0.543366008780747,"non-sig",0.342944147142896
"SM(34:2)",-1.92675286263476,"non-sig",1.04720755695591
"SM(35:1)",-1.58272719833001,"non-sig",0.642065152999546
"PE(34:1)",-3.3879075420213,"non-sig",0.406713932979543
"LPC(32:1)",-3.65022125669066,"non-sig",0.607303046740334
"PC(O-32:1)",-1.11309379517326,"non-sig",0.441291429466834
"SE(29:1/20:4)",-1.71762689474006,"non-sig",0.728158393463501
"SM(34:1)",-2.55972354165855,"non-sig",1.10679324694015
"PC(31:0)",-1.78469502401052,"non-sig",0.889410289700751
"PC(O-32:0)",-2.65407078493726,"non-sig",0.414539270491499
"SE(29:1/20:3)",-1.56964457009812,"non-sig",0.696803942579511
"SM(34:2)",-1.31253938663083,"non-sig",0.721246399047171
"PE(P-36:4)",-0.816007797755294,"non-sig",0.782516055786094
"SM(34:1)",-0.0581620776671556,"non-sig",0.103473782510445
"SM(36:4)",-1.87517285689438,"non-sig",0.958607314841775
"PE(P-36:3)",-3.61650519897051,"non-sig",1.1890957193313
"CoQ8)",1.33050980433771,"non-sig",0.397940008672038
"SM(36:3)",-0.147041611363932,"non-sig",0.0491485411114536
"PC(30:0)",-0.639616646423896,"non-sig",0.436518914605589
"PE(P-36:2)",-2.91522580684937,"PE",1.45099673797421
"HexCer(36:1)",-0.422951182325054,"non-sig",0.151195298948196
"SE(28:1/22:6)",-1.16836624871171,"non-sig",0.497572880015567
"CAR(8:0)",0.450001933867458,"non-sig",0.39040559077478
"SM(36:2)",-1.07724652685673,"non-sig",0.517126416391246
"PE(35:2)",-3.30401290048236,"non-sig",0.486782399932061
"PC(32:2)",-0.841814328687626,"non-sig",0.458420756053419
"DG(44:12)",2.21253529181639,"non-sig",0.876148359032914
"PE(P-36:1)",-2.42617610202797,"non-sig",1.13489602535887
"PC(O-33:2)",-2.89391566505422,"PC",1.30277065724028
"SM(36:1)",-3.47489756273295,"non-sig",0.411168274405793
"PC(32:1)",-0.56304281592362,"non-sig",0.334419008982047
"PC(O-33:1)",-0.752489954672722,"PC",1.32239304727951
"SM(36:0)",0.841040489774308,"non-sig",0.3585258894959
"PC(32:0)",-4.01833241505041,"non-sig",0.476253533188435
"HexCer(34:0)",-2.84769150898076,"HEXCER",1.41793663708829
"PC(O-33:0)",-1.53652692431398,"non-sig",0.600326278518962
"PE(36:5)",-0.766397511420809,"non-sig",0.242603971206976
"HexCer(38:1)",-1.0765417119887,"non-sig",0.454692883534176
"IS:(SM(36:1)",-1.02329827229444,"non-sig",0.453457336521869
"PE(36:4)",-0.810192241156674,"non-sig",0.292429823902064
"PC(O-34:4)",-2.97832636537148,"PC",1.49349496759513
"SE(29:2/22:6)",0.11667762556138,"non-sig",0.0462403082667712
"TG(42:0)",-0.965682881245151,"non-sig",0.782516055786094
"PE(36:3)",-0.558744609753507,"non-sig",0.244125144327509
"PC(O-34:3)",-2.54500450920746,"non-sig",1.07007043991541
"LPC(34:3)",-5.17433228918683,"non-sig",0.752026733638193
"SE(29:1/22:6)",-0.471086084702169,"non-sig",0.2518119729938
"SM(37:2)",-1.21384541724533,"non-sig",0.571865205971211
"PE(36:2)",-3.56544699291485,"non-sig",0.519993057042849
"PC(33:2)",-1.66874505720011,"non-sig",0.995678626217357
"LPC(34:2)",-3.64695412334535,"non-sig",0.653647025549361
"PC(O-34:2)",-5.00335647197423,"non-sig",0.51427857351842
"SM(36:2)",-2.2376059098656,"non-sig",0.856985199745905
"SM(37:1)",-2.84581473709718,"non-sig",0.379863945026242
"PE(36:1)",-2.68019470107797,"non-sig",1.1249387366083
"PC(O-34:1)",-2.78592271933615,"non-sig",0.625251653989896
"SM(36:1)",-3.03053611628777,"non-sig",0.764471553092451
"PE(P-38:6)",-2.21032364699381,"non-sig",1.02641037657274
"PC(33:0)",-5.17213259499307,"non-sig",0.554395796726402
"PC(O-34:0)",-1.82208312784723,"non-sig",0.714442690992226
"SM(36:3)",-0.344288288466707,"non-sig",0.139661993429006
"PE(P-38:5)",-2.35066846838093,"non-sig",0.498940737782249
"PC(32:2)",-0.649966445903146,"non-sig",0.346787486224656
"PE(P-38:4)",-2.54942451019278,"non-sig",1.1007268126824
"TG(43:1)",-1.75323470954309,"non-sig",0.924453038607469
"SM(36:1)",0.438517540453173,"non-sig",0.366531544420413
"IS:(PC(15:0_18:1(d7))",-0.773147472237454,"non-sig",0.371611069949688
"PC(32:1)",1.04866859842251,"PC",2.11633856484638
"PE(37:4)",-0.108491399929072,"non-sig",0.0958256317158365
"PC(34:4)",-2.50058729126299,"non-sig",1.04431224968649
"PE(P-38:3)",-3.04034095416748,"non-sig",1.28650945690606
"PC(O-35:4)",-2.21833874912431,"PC",1.49485002168009
"IS:(PS(15:0_18:1(d7))",-0.831368311552072,"non-sig",0.406713932979543
"SM(38:3)",1.30210687625281,"non-sig",0.329754146925876
"SPB(18:1)",-0.23582653848171,"non-sig",0.137272471682025
"NAE(16:0)",-0.383529756238964,"non-sig",0.17979854051436
"PC(32:0)",-3.59208362289763,"non-sig",0.384049948343599
"PC(34:3)",-0.118499875747464,"non-sig",0.0579919469776868
"PE(P-38:2)",-3.02603291843472,"PE",1.64781748188864
"HexCer(38:1)",-1.19586446545281,"non-sig",0.480172006224281
"SM(38:2)",-1.42713483621277,"non-sig",0.298432014944073
"PC(34:2)",-0.278895509121071,"non-sig",0.490797477668897
"PE(37:2)",-1.73416946523848,"non-sig",1.17979854051436
"PC(O-35:2)",-1.0976611854128,"PC",1.60554831917378
"LPE(38:2)",-3.50410638238979,"LPE",1.54821356447571
"PE(P-38:1)",-2.84986030363785,"PE",1.52870828894106
"HexCer(38:0)",-0.637604941849427,"non-sig",0.163675884293248
"SM(38:1)",0.000786162400913781,"non-sig",0.000434511774017692
"PC(34:1)",-2.69443797198723,"non-sig",0.38933983691012
"SM(38:0)",0.82885389514486,"non-sig",0.355561410532161
"PE(38:7)",-0.440743331468354,"non-sig",0.1944991418416
"PC(34:0)",-2.67866084637494,"non-sig",1.11013827874181
"PE(38:6)",-0.267193761479643,"non-sig",0.154901959985743
"LPC(34:3)",-3.05280686019107,"LPC",1.31425826139774
"PC(O-36:6)",-1.7080473092334,"non-sig",0.872895201635192
"PC(33:2)",-1.41745221036922,"non-sig",0.876148359032914
"PE(38:5)",-2.74260381422173,"non-sig",0.505845405981557
"PC(O-36:5)",-1.53465981492307,"non-sig",0.96657624451305
"LPC(36:5)",-2.23781917601838,"LPC",1.53313237964589
"HexCer(40:1)",-1.82682535071909,"non-sig",0.920818753952375
"TG(44:1)",-0.717766691196065,"non-sig",0.188424994129407
"SM(37:1)",0.215055365185592,"non-sig",0.087246696328677
"PE(36:1)",-1.93700100141651,"non-sig",1.012780770092
"PE(38:4)",-3.47363697899409,"non-sig",0.349692476868064
"PC(35:4)",-1.85828957350435,"non-sig",1.06803388527183
"LPC(34:1)",-2.64646360606288,"non-sig",0.600326278518962
"PC(O-36:4)",-3.97623270739982,"non-sig",0.600326278518962
"TG(44:0)",-0.718839013266766,"non-sig",0.355561410532161
"PE(38:3)",-1.32028971930964,"non-sig",0.603800652904264
"PC(35:3)",-0.481449723515464,"non-sig",0.364516253185088
"PC(O-36:3)",-2.96059772968585,"non-sig",0.447331783887807
"LPC(36:3)",-3.25393975015824,"LPC",1.41116827440579
"HexCer(39:1)",-2.05392522648977,"non-sig",1.0204516252959
"SM(39:2)",-1.23469749472175,"non-sig",0.308918507877032
"PC(35:2)",-4.16162653709283,"non-sig",0.539102157243452
"PC(O-36:2)",-3.30532062149485,"non-sig",1.29499204066666
"SM(39:1)",-0.978690875851029,"non-sig",0.449771646944906
"PC(35:1)",-0.191407540045947,"non-sig",0.178486471595227
"PE(38:1)",-1.69060775513004,"non-sig",1.04095860767891
"PC(O-36:1)",-2.58872878567412,"PC",1.31785492362617
"SM(40:7)",1.02327125709214,"non-sig",0.424812155072339
"PC(34:4)",-2.07722150915393,"non-sig",1.07779372256098
"PE(P-40:6)",-4.29350960353192,"non-sig",0.621602099051862
"PC(35:0)",-3.44656597881833,"PC",1.59345981956604
"PC(O-36:0)",-2.8658298527464,"non-sig",1.26680273489343
"PC(34:3)",-0.00596131692200785,"non-sig",0.00392634551472468
"PC(36:6)",-0.996636687377084,"non-sig",0.585026652029182
"PE(39:6)",-0.719958922604679,"non-sig",0.346787486224656
"PE(P-40:5)",-4.2449647453138,"non-sig",1
"PC(36:5)",-1.64796244480381,"non-sig",0.663540266151471
"PC(36:5)",-1.1655844524474,"non-sig",0.603800652904264
"PE(P-40:4)",-2.72808419768477,"PE",1.41680122603138
"HexCer(41:1)",-1.94863329829535,"HEXCER",1.36251027048749
"TG(45:1)",0.747090777017551,"non-sig",0.278189384787453
"SM(38:1)",0.442160479070736,"non-sig",0.191114132640188
"SM(40:4)",0.611146524966401,"non-sig",0.258848401148215
"PC(34:1)",-0.995058772289788,"non-sig",0.294136287716081
"PC(36:4)",-0.853041986141925,"non-sig",0.690369832574101
"PE(39:4)",-1.42562276800172,"non-sig",0.671620396561262
"PE(P-40:3)",-3.09505055698117,"PE",1.33629907461035
"HexCer(40:2)",-1.88036682633159,"non-sig",0.91721462968355
"TG(45:0)",-0.621651755776874,"non-sig",0.460923901207223
"PC(34:0)",-2.4196628734011,"non-sig",1.01592296609717
"PC(36:3)",-1.02126772305879,"non-sig",0.829738284605043
"PE(P-40:2)",-2.7435879851139,"PE",1.47755576649368
"HexCer(40:1)",-1.84135880715639,"non-sig",0.882728704344236
"SM(40:2)",0.451627849597205,"non-sig",0.295849483160201
"PC(36:2)",-0.778755211281826,"non-sig",0.774690718274137
"HexCer(40:0)",-1.65955155592448,"non-sig",0.815308569182401
"SM(40:1)",-0.647548362900579,"non-sig",0.274905478918531
"PE(38:5)",0.790906062025144,"non-sig",0.511449283499556
"PE(40:8)",0.497612030761768,"non-sig",0.176525770829699
"LPC(36:5)",-1.26309665983412,"non-sig",0.709965388637482
"PC(36:1)",-1.35087387217676,"non-sig",0.769551078621726
"TG(46:4)",-0.716305917287961,"non-sig",0.251037138743839
"SM(40:0)",-0.0810815975057864,"non-sig",0.0333890133180656
"PC(35:4)",-0.980468574520401,"non-sig",0.764471553092451
"PE(40:7)",-0.189940060917039,"non-sig",0.0824944904474534
"PC(O-38:7)",-1.19092463250839,"non-sig",0.801342913045577
"PC(36:0)",-3.46043177247108,"PC",1.67366413907125
"TG(46:3)",-0.160525055117397,"non-sig",0.0520763801682736
"PC(35:3)",0.406908853650542,"non-sig",0.737548910269571
"PE(38:3)",-0.503142142608834,"non-sig",0.262012673666569
"PC(37:6)",-1.11545060392632,"non-sig",0.638272163982407
"PE(40:6)",0.509634480216498,"non-sig",0.692503962086787
"PC(O-38:6)",-1.42213095833366,"non-sig",0.749579997691106
"HexCer(42:2)",-1.56708497845699,"non-sig",1.03763066432998
"TG(46:2)",-1.01263694213391,"non-sig",0.321481620959886
"PE(40:5)",-2.27904577079416,"non-sig",0.301029995663981
"PC(35:2)",0.0263722422098951,"non-sig",0.069050968832477
"PC(37:5)",-1.79510521464178,"non-sig",0.782516055786094
"LPC(38:5)",-3.81428636564289,"non-sig",0.642065152999546
"CAR(10:0)",0.747774990350095,"non-sig",0.521433504406157
"PC(O-38:5)",-4.01845683613172,"non-sig",0.531652669587843
"HexCer(42:1)",-1.94205047678532,"non-sig",1.16178077809237
"TG(46:1)",-0.876763542832336,"non-sig",0.2518119729938
"CoQ9)",0.857935754422009,"non-sig",0.314258261397736
"SM(39:1)",-0.750207788020415,"non-sig",0.356547323513813
"PC(37:4)",-1.71005201302335,"non-sig",0.761953896871205
"PE(40:4)",-0.216713097437502,"non-sig",0.0700704399154121
"PC(O-38:4)",-2.72411733253043,"non-sig",1.25103713874384
"HexCer(41:2)",-1.70181734761051,"non-sig",1.20065945054642
"TG(46:0)",-1.38131277905604,"non-sig",0.560667306169737
"SM(41:3)",-2.14249766416108,"non-sig",0.447331783887807
"TG(46:2)",-0.606053127687854,"non-sig",0.251037138743839
"PC(35:0)",-2.59610031416087,"PC",1.36351210364663
"PC(O-38:3)",-2.23204300744488,"non-sig",0.924453038607469
"HexCer(41:1)",-2.0050389985206,"non-sig",1.20342566678957
"SM(41:2)",-0.906096194182457,"non-sig",0.562249437179612
"PC(36:6)",-0.867844759906074,"non-sig",0.511449283499556
"PC(O-38:2)",-2.9687897221709,"non-sig",1.28735029837279
"SM(41:1)",-1.01217160938344,"non-sig",0.505845405981557
"PC(36:5)",-1.13415990564425,"non-sig",0.563837352959244
"PC(37:1)",-2.30093526664553,"non-sig",1.27572413039921
"SM(42:7)",0.843521053792923,"non-sig",0.326979092871104
"PC(38:7)",-0.537337299894894,"non-sig",0.25649023527157
"PE(P-42:6)",-2.20059711149926,"non-sig",1.08990945440593
"PC(O-38:0)",-2.83818321841222,"PC",1.32148162095989
"TG(47:3)",-0.542294845927014,"non-sig",0.1073489661227
"SM(42:6)",3.37482053195827,"non-sig",1.01772876696043
"PC(36:3)",0.364328714458345,"non-sig",0.995678626217357
"PC(38:6)",-0.501232879505572,"non-sig",0.438898616350944
"PE(41:6)",-1.58073441917433,"non-sig",0.497572880015567
"PC(O-39:6)",-3.03963576304191,"non-sig",0.568636235841013
"PE(P-42:5)",-3.0709220819488,"PE",1.32057210338788
"TG(47:2)",-1.3449913116701,"non-sig",0.387216143280265
"TG(O-48:2)",-1.4069866099743,"TG",2.19517932127884
"SM(40:2)",0.797759752992697,"non-sig",0.756961951313706
"SM(42:5)",1.6773885279302,"non-sig",0.610833915635468
"PC(36:2)",-1.5679767175933,"non-sig",0.314258261397736
"PC(38:5)",-1.01229963051061,"non-sig",0.621602099051862
"PE(P-42:4)",-2.65695928698479,"PE",1.43415218132648
"HexCer(42:3)",-1.25764087227503,"non-sig",0.739928612014925
"TG(47:1)",-1.30787336647256,"non-sig",0.478861916295964
"TG(O-48:1)",-0.390999313548146,"non-sig",0.17979854051436
"SM(40:1)",-0.118381027790512,"non-sig",0.0710923097560473
"SM(42:4)",-1.02210893256419,"non-sig",0.480172006224281
"NAE(18:2)",-0.915298874206719,"non-sig",0.489454989793388
"PC(36:1)",-0.30270885109632,"non-sig",0.266802734893431
"PC(38:4)",-3.41410254794772,"non-sig",0.45717457304082
"PE(P-42:3)",-2.82795426612582,"non-sig",1.28988263488818
"PC(O-39:4)",-2.81906742316268,"PC",1.35753547975788
"HexCer(42:2)",-0.693658766213264,"non-sig",0.490797477668897
"HexCer(42:2)",-1.52024112774368,"non-sig",1.0423927129399
"TG(47:0)",-2.04811907354423,"non-sig",1.28567024025477
"TG(O-48:0)",-2.12349971578263,"non-sig",1.00392634551472
"SM(40:0)",-0.513839292881727,"non-sig",0.278189384787453
"SM(42:3)",-0.545865830443319,"non-sig",0.336299074610352
"PC(38:3)",-2.97396603219842,"non-sig",0.565431095965801
"NAE(18:1)",-0.18710370393946,"non-sig",0.0861861476162833
"TG(48:6)",0.650122305092275,"non-sig",0.279014255846261
"HexCer(42:1)",-1.01258313864481,"non-sig",0.521433504406157
"HexCer(42:1)",-1.73082685667593,"non-sig",0.954677021213343
"SM(42:2)",-0.46380061690947,"non-sig",0.345823458122039
"PC(37:6)",-1.14513493741082,"non-sig",0.735182176990464
"PC(38:2)",-2.61680417880599,"PC",1.44977164694491
"TG(48:5)",0.742190768724857,"non-sig",0.268411234813261
"HexCer(42:0)",-1.19848798363932,"non-sig",1.1157712303674
"SM(42:1)",-0.782802201976761,"non-sig",0.283996656365201
"TG(O-48:0)",-1.46908713858478,"non-sig",0.85078088734462
"PC(O-40:8)",-1.8682994915747,"non-sig",0.87942606879415
"NAE(18:0)",0.0221071852229962,"non-sig",0.0101054362812269
"TG(48:4)",-1.11736556625458,"non-sig",0.384049948343599
"SM(42:0)",-0.721522973070936,"non-sig",0.367542707815276
"PC(37:4)",-1.01566066478995,"non-sig",0.565431095965801
"PC(39:7)",-1.05454619592556,"non-sig",0.643974142806877
"PC(O-40:7)",-1.36333301977757,"non-sig",0.728158393463501
"HexCer(40:0)",-3.15179227443754,"HEXCER",1.70114692359029
"TG(48:3)",-1.25454865846562,"non-sig",0.385102783966865
"CAR(11:0)",0.448973900153085,"non-sig",0.26440110030182
"PC(39:6)",-0.708201071788928,"non-sig",0.505845405981557
"PC(O-40:6)",-3.43701217850761,"non-sig",0.649751981665837
"TG(48:2)",-1.61908506707997,"non-sig",0.563837352959244
"TG(O-49:2)",-0.385382349243176,"non-sig",0.277366077466188
"SM(41:2)",-0.783756907363752,"non-sig",0.52432881167557
"TG(48:4)",-0.818580051410745,"non-sig",0.324221658325915
"PC(37:2)",-2.74286528786593,"PC",1.34872198600186
"PC(39:5)",-1.27560067134067,"non-sig",0.585026652029182
"PC(O-40:5)",-2.70563739306276,"non-sig",1.26600071346161
"TG(48:1)",-1.93005968433799,"non-sig",0.605548319173784
"TG(O-49:1)",-1.10965801665699,"non-sig",0.659555885159882
