"lipid_name","log_2_foldchange","neg_log10_p_value","lipid_class"
"PE(P-32:2)",-1.12284046156761,0.705533773838407,"non-sig"
"PE(P-34:2)",-0.952977678298378,0.688246138944246,"non-sig"
"PE(P-36:1)",-1.64545047174234,1.00524305541237,"non-sig"
"PE(P-36:2)",-1.53429099244805,1.28066871301627,"non-sig"
"PE(P-36:4)",-0.763417227284059,0.931814138253838,"non-sig"
"PE(P-38:2)",-2.04421787306263,1.21395878975745,"non-sig"
"PE(P-38:3)",-1.39950974677996,1.36855623098683,"PE"
"PE(P-38:4)",-1.4539266806586,1.13253251214095,"non-sig"
"PE(P-38:6)",-1.3019060740267,1.04527520902094,"non-sig"
"PE(P-40:2)",-1.78412933522584,0.943095148663527,"non-sig"
"PE(P-40:3)",-1.67170381856268,1.46092390120722,"PE"
"PE(P-40:4)",-1.68779855267311,1.06298389253519,"non-sig"
"PE(P-40:6)",-1.58739542820906,1.26121944151563,"non-sig"
"PE(P-42:3)",-1.52621613719926,1.22402566887063,"non-sig"
"PE(P-42:4)",-1.65011707733331,1.02227639471115,"non-sig"
"PE(P-42:5)",-1.30667041287082,1.07211658966929,"non-sig"
"PE(P-42:6)",-1.69073110903027,1.14508697769214,"non-sig"
"PE(P-44:4)",-1.41755637836767,0.886056647693163,"non-sig"
"PE(P-44:5)",-1.50810558223161,0.991399828238082,"non-sig"
"PE(P-44:7)",-1.32129331281802,1.0204516252959,"non-sig"
"PG(34:2)",0.0716959136793385,0.0675262353228468,"non-sig"
"PG(36:1)",-1.28039154647705,1.22257317761069,"non-sig"
"PG(36:2)",-0.452110703846234,0.673664139071249,"non-sig"
"PG(36:4)",0.137483521490022,0.111259039317107,"non-sig"
"PG(38:4)",-0.209067733983581,0.224753740259764,"non-sig"
"PI(32:0)",-1.34870083371326,1.33441900898205,"PI"
"PI(33:2)",-0.749573004395526,0.442492798094342,"non-sig"
"PI(34:0)",-0.302356401512142,0.428291168191312,"non-sig"
"PI(34:1)",-1.93998083978336,0.55129368009492,"non-sig"
"PI(34:2)",-0.230576847774497,0.224025668870631,"non-sig"
"PI(34:3)",-0.386097975106257,0.364516253185088,"non-sig"
"PI(35:2)",-0.571508472414628,0.585026652029182,"non-sig"
"PI(35:3)",1.14326667510576,0.782516055786094,"non-sig"
"PI(35:4)",-0.172439124409699,0.157390760389438,"non-sig"
"PI(36:1)",-1.51668280490771,2.04963514562388,"PI"
"PI(36:2)",-0.925693507378789,0.995678626217357,"non-sig"
"PI(36:3)",-0.394484694404255,0.406713932979543,"non-sig"
"PI(36:4)",0.232265620296378,0.364516253185088,"non-sig"
"PI(36:5)",0.64519158302047,0.6345120151091,"non-sig"
"PI(37:2)",-0.723679626675366,0.454692883534176,"non-sig"
"PI(37:3)",-1.14863187124739,1.2580609222708,"non-sig"
"PI(37:4)",-0.0508118100777786,0.0433514207947967,"non-sig"
"PI(37:5)",1.49524536370934,0.96657624451305,"non-sig"
"PI(38:2)",-1.3058445257898,2.18508681872493,"PI"
"PI(38:3)",-1.43112166384789,1.27083521030723,"non-sig"
"PI(38:4)",-1.24571646083713,1.71669877129645,"PI"
"PI(38:5)",1.51020750070708,1.07314329105031,"non-sig"
"PI(38:6)",-0.271588482878734,0.215382707367125,"non-sig"
"PI(38:7)",3.50920902073613,1.59345981956604,"PI"
"PI(39:5)",1.34639644562054,1.43297363384094,"PI"
"PI(39:6)",-0.453048506049225,0.365522729839268,"non-sig"
"PI(40:4)",-1.07208414007351,1.33535802444387,"PI"
"PI(40:5)",-1.44099763266785,1.05453141486818,"non-sig"
"PI(40:6)",-1.03611476496565,1.00612308505879,"non-sig"
"PI(40:7)",0.788711059194512,0.568636235841013,"non-sig"
"PI(40:8)",0.998354011797016,1.26042765554991,"non-sig"
"PI(O-38:4)",-1.01386442729267,1.30980391997149,"PI"
"PS(34:2)",0.86938742514543,0.549750891680639,"non-sig"
"PS(36:1)",0.417098642458736,0.1944991418416,"non-sig"
"PS(36:2)",1.19193909280184,0.647817481888638,"non-sig"
"PS(36:4)",0.787816077597146,0.571865205971211,"non-sig"
"PS(38:4)",0.556703188058957,0.400116927926312,"non-sig"
"PS(38:5)",0.994045903698144,0.435333935747911,"non-sig"
"PS(38:6)",0.470839693781453,0.393618634889395,"non-sig"
"PS(40:5)",1.12300021518865,0.59176003468815,"non-sig"
"PS(40:6)",0.465770250730543,0.30803489723264,"non-sig"
"PS(40:7)",1.16084300519704,0.507239610973163,"non-sig"
"PS(42:10)",1.1025612296379,0.411168274405793,"non-sig"
"SM(28:1;O2)",-2.27725247670072,1.51855737149769,"SM"
"SM(30:1;O2)",-1.84831687736341,1.24641694110709,"non-sig"
"SM(31:1;O2)",-1.35800452212024,1.83564714421556,"SM"
"SM(32:1;O2)",-1.83459391504438,1.84466396253494,"SM"
"SM(32:2;O2)",-2.282462252856,3.17069622716898,"SM"
"SM(33:1;O2)",-1.43248948006931,2.03385826726097,"SM"
"SM(34:0;O2)",-2.2243306687487,0.899629454882437,"non-sig"
"SM(34:1;O2)",-1.17669330550637,1.5016894462104,"SM"
"SM(34:2;O2)",-1.62917188592398,1.6252516539899,"SM"
"SM(35:1;O2)",-1.71659720269441,1.71444269099223,"SM"
"SM(36:0;O2)",-2.78088182961294,0.913640169325252,"non-sig"
"SM(36:1;O2)",-1.92001472964502,1.46980030179692,"SM"
"SM(36:3;O2)",-1.3809321896056,1.04143611677803,"non-sig"
"SM(36:4;O2)",-1.00878904126029,1.13076828026902,"non-sig"
"SM(37:1;O2)",-2.04423756024193,1.28567024025477,"non-sig"
"SM(38:0;O2)",-2.92417770952862,1.03432802877989,"non-sig"
"SM(38:1;O2)",-1.74576927012408,1.69250396208679,"SM"
"SM(38:2;O2)",-0.672455538931349,1.20760831050175,"non-sig"
"SM(38:3;O2)",-0.743874206514576,0.392544976785331,"non-sig"
"SM(38:4;O2)",-1.5439179709088,0.503070351926785,"non-sig"
"SM(39:1;O2)",-1.4439444599409,1.61978875828839,"SM"
"SM(39:2;O2)",-1.82308634899331,1.93181413825384,"SM"
"SM(40:1;O2)",-1.0328924260884,2.16304326294045,"SM"
"SM(40:2;O2)",-1.06539682911642,2.19791074211827,"SM"
"SM(40:4;O2)",-0.67833184227424,0.45717457304082,"non-sig"
"SM(41:1;O2)",-1.37578831761074,1.76700388960785,"SM"
"SM(41:2;O2)",-1.19258160033161,1.76955107862173,"SM"
"SM(41:3;O2)",-0.995258107453797,1.53760200210104,"SM"
"SM(42:0;O3)",-1.13734731221932,1.59516628338006,"SM"
"SM(42:1;O2)",-1.74126688541534,1.67571754470231,"SM"
"SM(42:2;O2)",-1.14530527305464,1.82973828460504,"SM"
"SM(42:3;O2)",-0.921796890209059,1.58670023591875,"SM"
"SM(42:4;O2)",-0.277051528081465,0.684029654543082,"non-sig"
"SM(42:5;O2)",-1.00643974908828,0.503070351926785,"non-sig"
"SM(42:6;O2)",-0.704729732216865,0.327902142064283,"non-sig"
"SM(42:7;O2)",-0.453221751197137,0.31695296176115,"non-sig"
"SM(43:1;O2)",-1.28741912880249,1.35556141053216,"SM"
"SM(43:2;O2)",-1.52913829155962,1.57511836336893,"SM"
"SM(44:2;O2)",-1.40092375116192,1.1266793981846,"non-sig"
"SM(44:3;O2)",-1.36080467901105,1.27984069659404,"non-sig"
"SM(44:5;O2)",-0.914760137962311,0.94692155651658,"non-sig"
"SM(50:2;O3)",-1.60427350245071,1.44977164694491,"SM"
"SM(52:3;O3)",-0.932033608183691,1.21467016498923,"non-sig"
"SM(58:2;O3)",-1.86962487262835,1.42136079003193,"SM"
"SM(58:3;O3)",-1.12779914930207,1.27901425584626,"non-sig"
"SM(58:4;O3)",-0.394064951669048,0.519993057042849,"non-sig"
"SM(60:2;O3)",-2.22507031629155,1.55909091793478,"SM"
"SM(60:3;O3)",-1.44934024162386,1.89962945488244,"SM"
"SM(60:4;O3)",-0.554239777412075,0.84163750790475,"non-sig"
"SM(60:5;O3)",-0.333965858679537,0.407823242604133,"non-sig"
"ST(27:0)",-1.04902624384487,0.546681659952962,"non-sig"
"ST(27:1)",-0.984757044177851,1.43179827593301,"ST"
"ST(28:1)",-1.55503735245999,0.619788758288394,"non-sig"
"ST(28:2)",-1.10937139251267,0.467245621007502,"non-sig"
"ST(29:1)",-1.00435972364736,0.378823718224965,"non-sig"
"ST(29:2)",-0.621513707810582,0.387216143280265,"non-sig"
"TG(42:0)",0.428361547308235,0.45717457304082,"non-sig"
"TG(45:0)",0.00507599937949976,0.00921730819686218,"non-sig"
"TG(46:0)",-0.0763784049809715,0.0570004066339595,"non-sig"
"TG(46:1)",0.410162113208681,0.177178354696895,"non-sig"
"TG(46:2)",-0.429418455339778,0.46344155742847,"non-sig"
"TG(47:0)",0.138187783256384,0.167491087293764,"non-sig"
"TG(47:1)",0.132574915656949,0.113509274827518,"non-sig"
"TG(47:2)",-0.0817873347615503,0.0925886392254138,"non-sig"
"TG(48:1)",-0.415656945845463,0.282329496997738,"non-sig"
"TG(48:2)",-0.973072066545289,0.657577319177794,"non-sig"
"TG(48:3)",-0.504241328449464,0.756961951313706,"non-sig"
"TG(48:6)",-2.03496212251724,0.790484985457369,"non-sig"
"TG(49:1)",-0.0609890433702311,0.0443122496864942,"non-sig"
"TG(49:2)",-0.432014737435672,0.287350298372789,"non-sig"
"TG(49:3)",-1.64954051215278,0.422508200162775,"non-sig"
"TG(49:4)",-0.936702484680964,0.669586226650809,"non-sig"
"TG(50:0)",0.31399451911787,0.365522729839268,"non-sig"
"TG(50:1)",-0.795994893320252,0.686132779630847,"non-sig"
"TG(50:2)",-0.663119782394343,0.721246399047171,"non-sig"
"TG(50:3)",-0.91275416908061,1.03338901331807,"non-sig"
"TG(50:4)",-0.734978550711684,1.42136079003193,"TG"
"TG(50:5)",-0.871217522967278,1.73518217699046,"TG"
"TG(51:0)",0.276855150419181,0.286509456906058,"non-sig"
"TG(51:1)",-0.508458326037307,0.391473966422806,"non-sig"
"TG(51:2)",-0.553420441054733,0.468521082957745,"non-sig"
"TG(51:3)",-1.15469327509755,0.943095148663527,"non-sig"
"TG(51:4)",-0.242542443889633,0.199282921717615,"non-sig"
"TG(51:5)",-0.327036482683148,0.243363891754152,"non-sig"
"TG(52:0)",0.370393522380532,0.396855627379818,"non-sig"
"TG(52:1)",-0.791720716561073,0.519993057042849,"non-sig"
"TG(52:2)",-1.44473379110521,2.15428198203334,"TG"
"TG(52:3)",-1.185670989732,1.90657831483776,"TG"
"TG(52:5)",-0.970504748000582,0.863279432843593,"non-sig"
"TG(52:6)",-0.438940879502777,0.590066876668705,"non-sig"
"TG(52:7)",-1.37996718715453,0.821023052706831,"non-sig"
"TG(52:8)",-1.60395144773288,0.690369832574101,"non-sig"
"TG(52:9)",-1.83372874425043,0.657577319177794,"non-sig"
"TG(53:1)",-0.142014023379655,0.0700704399154121,"non-sig"
"TG(53:3)",-0.919133564418626,1.00043451177402,"non-sig"
"TG(53:4)",-0.795701677007639,0.950781977329818,"non-sig"
"TG(54:0)",0.00975306107795149,0.0109953843014632,"non-sig"
"TG(54:10)",-1.29295638352944,0.503070351926785,"non-sig"
"TG(54:2)",-1.05916707678328,1.05256627811295,"non-sig"
"TG(54:3)",-1.19201325124596,1.44129142946683,"TG"
"TG(54:4)",-0.978811473249934,1.39254497678533,"TG"
"TG(54:5)",-0.506962014541163,0.886056647693163,"non-sig"
"TG(54:6)",-0.340738061580527,0.20690839982342,"non-sig"
"TG(54:8)",-1.19532688366259,0.655607726314889,"non-sig"
"TG(54:9)",-1.06081101007277,0.59176003468815,"non-sig"
"TG(55:1)",-0.480419277122223,0.26440110030182,"non-sig"
"TG(55:2)",-0.677452498181452,0.462180904926726,"non-sig"
"TG(55:3)",-0.907650214945555,1.11861534322943,"non-sig"
"TG(55:4)",-0.860475595964385,1.17069622716898,"non-sig"
"TG(55:8)",0.462622387462744,0.593459819566045,"non-sig"
"TG(56:1)",-1.07924909753021,0.616184634019569,"non-sig"
"TG(56:10)",-1.188702546953,0.578396073130169,"non-sig"
"TG(56:11)",-1.01896495279923,0.46344155742847,"non-sig"
"TG(56:4)",-1.30473351889135,2.90308998699194,"TG"
"TG(56:5)",-0.479076470257954,0.52432881167557,"non-sig"
"TG(56:7)",-0.258408806425599,0.987162775294828,"non-sig"
"TG(56:8)",-0.339455640397848,0.295849483160201,"non-sig"
"TG(56:9)",-0.643601011167529,0.464705879957229,"non-sig"
"TG(57:2)",-0.868063668401238,0.485452247339714,"non-sig"
"TG(57:3)",-0.892163005205532,0.533132379645891,"non-sig"
"TG(57:4)",-0.643901121392236,0.455931955649724,"non-sig"
"TG(57:7)",-0.109079092412518,0.112945621949043,"non-sig"
"TG(57:9)",-0.334636940926419,0.274905478918531,"non-sig"
"TG(58:0)",-0.993120763939743,0.621602099051862,"non-sig"
"TG(58:1)",-1.06891950018148,0.621602099051862,"non-sig"
"TG(58:10)",0.158817066869926,0.247183568811729,"non-sig"
"TG(58:11)",-0.533714477162352,0.24184537803261,"non-sig"
"TG(58:13)",-1.30702719338265,0.527243550682788,"non-sig"
"TG(58:2)",-1.39002270898943,0.790484985457369,"non-sig"
"TG(58:7)",-0.183049024507422,0.249491605148654,"non-sig"
"TG(58:9)",-0.395514756924378,0.496209316942819,"non-sig"
"TG(59:11)",-0.476332932552559,0.421360790031928,"non-sig"
"TG(59:3)",-1.06551348653069,0.543633966870957,"non-sig"
"TG(59:5)",0.0231446018476618,0.0114410431213845,"non-sig"
"TG(59:9)",-0.243513152907667,0.258848401148215,"non-sig"
"TG(60:1)",-1.10705564738824,0.617982957425132,"non-sig"
"TG(60:10)",0.430533132179221,0.694648630553376,"non-sig"
"TG(60:12)",0.416344574979977,0.530177984021837,"non-sig"
"TG(60:13)",-0.180101041057473,0.0851281824599496,"non-sig"
"TG(60:14)",-0.395943960473915,0.120904120499927,"non-sig"
"TG(60:3)",-1.46077398535521,0.847711655616944,"non-sig"
"TG(60:5)",-0.950988165746676,0.91721462968355,"non-sig"
"TG(60:6)",-0.458439413551158,0.302770657240282,"non-sig"
"TG(60:7)",-0.333481565926025,0.220403508742175,"non-sig"
"TG(60:8)",-0.125081665120451,0.0788339493622613,"non-sig"
"TG(60:9)",0.249380105172062,0.400116927926312,"non-sig"
"TG(61:2)",-1.50928722339713,0.847711655616944,"non-sig"
"TG(61:3)",-1.64688487594194,0.709965388637482,"non-sig"
"TG(62:10)",0.266647733126593,0.163675884293248,"non-sig"
"TG(62:12)",0.956758507456719,1.15614457737684,"non-sig"
"TG(62:13)",0.489107906996665,1.59345981956604,"TG"
"TG(62:15)",0.0645556739573578,0.0259490972071227,"non-sig"
"TG(62:16)",-0.895454408471213,0.330683119433888,"non-sig"
"TG(62:3)",-1.7926390493741,0.688246138944246,"non-sig"
"TG(62:8)",0.126793465197306,0.0629838925351858,"non-sig"
"TG(64:13)",-0.195736754822693,0.382999658879101,"non-sig"
"TG(64:14)",0.338497603731806,0.344861565188618,"non-sig"
"TG(64:15)",0.417850690521696,0.22548303427145,"non-sig"
"TG(64:16)",0.928672918931934,0.806875401645538,"non-sig"
"TG(64:17)",0.119650241790961,0.0491485411114536,"non-sig"
"TG(66:3)",-1.93401124137759,0.785156151952302,"non-sig"
"TG(68:3)",-1.76491179819213,0.889410289700751,"non-sig"
"TG(68:4)",-2.12254735504631,0.950781977329818,"non-sig"
"TG(70:5)",-1.69785692354613,0.663540266151471,"non-sig"
"TG(72:5;O2)",-0.122747530673855,0.0570004066339595,"non-sig"
"TG(O-48:0)",-0.86111577421125,0.415668775632469,"non-sig"
"TG(O-48:1)",-1.02703125054241,0.826813731587726,"non-sig"
"TG(O-48:2)",-0.783970904162896,0.300162274132754,"non-sig"
"TG(O-49:0)",-0.718654963417066,0.388276691992658,"non-sig"
"TG(O-50:1)",-1.20562086797591,0.688246138944246,"non-sig"
"TG(O-50:2)",-1.16245752299562,0.414539270491499,"non-sig"
"TG(O-50:3)",-1.10086550896316,0.434152181326482,"non-sig"
"TG(O-51:0)",-0.556383046164449,0.294136287716081,"non-sig"
"TG(O-51:1)",-1.03233417001375,0.595166283380062,"non-sig"
"TG(O-52:0)",-0.834350279266275,0.546681659952962,"non-sig"
"TG(O-52:1)",-1.55295586765488,0.75448733218585,"non-sig"
"TG(O-52:2)",-1.3895668691771,0.478861916295964,"non-sig"
"TG(O-52:3)",-1.29797367230375,0.500312917381596,"non-sig"
"TG(O-52:4)",-1.32836707842422,0.42021640338319,"non-sig"
"TG(O-53:0)",-0.335920044613388,0.200659450546418,"non-sig"
"TG(O-53:1)",-1.22467466331251,0.612610173661271,"non-sig"
"TG(O-53:3)",-1.14524772203881,0.500312917381596,"non-sig"
"TG(O-54:0)",-0.530436099275985,0.417936637088291,"non-sig"
"TG(O-54:1)",-1.58264207376527,0.744727494896694,"non-sig"
"TG(O-54:2)",-1.38294881196632,0.557520230935551,"non-sig"
"TG(O-54:3)",-1.96322475931499,0.899629454882437,"non-sig"
"TG(O-55:1)",-1.04167433232894,0.512861624522813,"non-sig"
"TG(O-55:3)",-1.06391594088123,0.593459819566045,"non-sig"
"TG(O-56:0)",-0.299392429888726,0.298432014944073,"non-sig"
"TG(O-56:1)",-1.43743828417515,0.684029654543082,"non-sig"
"TG(O-56:3)",-1.6003654721425,0.694648630553376,"non-sig"
"TG(O-56:4)",-1.18665646637115,0.527243550682788,"non-sig"
"TG(O-56:7)",-0.555802792228008,0.327902142064283,"non-sig"
"TG(O-56:8)",0.162532272646132,0.0428718023231869,"non-sig"
"TG(O-57:2)",-0.975243430787749,0.54515513999149,"non-sig"
"TG(O-57:3)",-0.809560257329764,0.508638306165727,"non-sig"
"TG(O-58:2)",-1.50118122294959,0.737548910269571,"non-sig"
"TG(O-58:3)",-1.28863950549563,0.623423042943488,"non-sig"
"TG(O-58:4)",-1.15729564089774,0.585026652029182,"non-sig"
"TG(O-58:8)",0.0357558081990135,0.0132282657337552,"non-sig"
"TG(O-59:3)",-0.708001011196682,0.441291429466834,"non-sig"
"TG(O-60:1)",-1.23290103900423,0.718966632752272,"non-sig"
"TG(O-60:2)",-1.40478318284881,0.681936665037238,"non-sig"
"TG(O-60:3)",-1.14468173646112,0.621602099051862,"non-sig"
"TG(O-60:6)",-0.509113827047315,0.267606240177031,"non-sig"
"TG(O-60:8)",-0.133599686207987,0.0830199526796178,"non-sig"
"TG(O-62:2)",-1.5214928280392,0.667561540084395,"non-sig"
"TG(O-62:3)",-1.44560042215764,0.663540266151471,"non-sig"
"TG(O-62:6)",-0.466573782278374,0.31069114087638,"non-sig"
"TG(O-62:7)",-0.958816439329777,0.517126416391246,"non-sig"
"TG(O-64:8)",-0.707046564062821,0.438898616350944,"non-sig"
