"lipid","log2FC","minus_log10_pvalue","lipid_class"
"Cer(43:1)",-0.999888988447641,0.619788758288394,"CER"
"DG(38:2)",-1.78136182204718,0.943095148663527,"DG"
"CE(18:2)",-1.14696330977072,0.812479279163537,"ST"
"Cer(42:1)",-3.02860991059768,1.68824613894425,"CER"
"CE(18:1)",-1.32892530789553,0.752026733638193,"ST"
"SM(30:1)",0.173164995958899,0.0510982390297863,"SM"
"DG(38:3)",-1.51982140152224,0.85078088734462,"DG"
"DG(38:2)",-1.54151690072896,1.01727661233145,"DG"
"PE(P-32:2)",-2.43206895402047,0.405607449624573,"PE"
"SM(32:2)",-1.24444886481262,0.627087997029893,"SM"
"SM(32:1)",-0.99313722029207,0.444905551421681,"SM"
"Cer(44:2)",-0.778865111463954,0.447331783887807,"CER"
"PC(28:0)",-1.01760540947007,0.417936637088291,"PC"
"DG(O-40:3)",-2.40490807997646,1.09908693226233,"DG"
"Cer(44:1)",-1.63895960862605,0.677780705266081,"CER"
"SE(28:1/18:2)",-1.93246844271013,0.707743928643524,"ST"
"DG(40:8)",1.44586849520527,1.2839966563652,"DG"
"Cer(43:0)",-2.20726137736262,2.19928292171761,"CER"
"DG(40:7)",-1.06830312293643,0.18575240426808,"DG"
"DG(40:6)",-2.92343194185499,1.37468754903833,"DG"
"DG(40:5)",-1.20553774044089,0.737548910269571,"DG"
"SM(33:1)",-1.65080160069486,0.899629454882437,"SM"
"PC(O-30:1)",-1.38182350481993,0.596879478824182,"PC"
"CE(20:4)",-0.956778682851589,0.645891560852599,"ST"
"DG(40:6)",-1.85126417066456,0.739928612014925,"DG"
"SM(32:1)",-2.33933292196571,1.30980391997149,"SM"
"SM(33:0)",-2.64438971213267,1.2020403562628,"SM"
"PC(O-30:0)",-0.860242058699658,0.380906669373257,"PC"
"SE(29:1/18:3)",-0.944429672454746,0.568636235841013,"ST"
"CE(20:2)",-1.57168063509377,0.987162775294828,"ST"
"Cer(44:1)",-2.72220177130767,1.88272870434424,"CER"
"SM(32:2)",-1.35916271037845,0.647817481888638,"SM"
"SM(32:1)",-0.802638955634386,0.3767507096021,"SM"
"HexCer(34:2)",-2.34763764094074,3.1505805862031,"HEXCER"
"SM(34:3)",-1.12836479941723,0.790484985457369,"SM"
"PE(P-34:2)",-1.57528540935594,2.0423927129399,"PE"
"HexCer(34:1)",-0.223644878987741,0.158015195409886,"HEXCER"
"SM(34:2)",-1.39194329337414,0.732828271596986,"SM"
"PE(P-34:1)",-1.87675581435717,0.645891560852599,"PE"
"PC(O-31:2)",-0.904260263393581,0.333482019445119,"PC"
"HexCer(34:0)",-1.74712020984158,0.531652669587843,"HEXCER"
"SE(28:2/20:4)",-1.18302200940702,0.521433504406157,"ST"
"SM(34:1)",-1.02225118191191,0.737548910269571,"SM"
"SM(34:0)",-0.331482717063817,0.382999658879101,"SM"
"DG(42:10)",-0.23629026976954,0.103473782510445,"DG"
"PC(O-31:0)",-1.38078636473021,0.51427857351842,"PC"
"DG(O-42:3)",1.00688314991697,0.360513510731414,"DG"
"DG(O-42:2)",2.24491679300107,0.404503778174426,"DG"
"DG(42:8)",-0.565324195491264,0.221848749616356,"DG"
"SM(33:1)",-1.55502964737424,0.939302159646388,"SM"
"IS:(PE(15:0_18:1(d7))",-1.09809294725988,0.486782399932061,"PE"
"TG(40:0)",-0.522857057044241,0.442492798094342,"TG"
"PC(31:3)",0.144745667695588,0.0545314148681803,"PC"
"PE(34:3)",0.648744914746537,0.218244625347531,"PE"
"PC(O-32:3)",-0.771050669374233,0.294136287716081,"PC"
"CE(22:6)",-0.463531032373758,0.26440110030182,"ST"
"SM(35:2)",-1.4882289444919,0.772113295386326,"SM"
"PE(34:2)",-0.490022426230006,0.221848749616356,"PE"
"PC(O-32:2)",-3.32761622822543,1.31605286924849,"PC"
"HexCer(34:1)",-2.32079583487551,1.75448733218585,"HEXCER"
"SE(29:2/20:4)",-0.432223225527466,0.266000713461613,"ST"
"CE(22:5)",0.543366008780747,0.342944147142896,"ST"
"SM(34:2)",-1.92675286263476,1.04720755695591,"SM"
"SM(35:1)",-1.58272719833001,0.642065152999546,"SM"
"PE(34:1)",-3.3879075420213,0.406713932979543,"PE"
"LPC(32:1)",-3.65022125669066,0.607303046740334,"LPC"
"PC(O-32:1)",-1.11309379517326,0.441291429466834,"PC"
"SE(29:1/20:4)",-1.71762689474006,0.728158393463501,"ST"
"SM(34:1)",-2.55972354165855,1.10679324694015,"SM"
"PC(31:0)",-1.78469502401052,0.889410289700751,"PC"
"PC(O-32:0)",-2.65407078493726,0.414539270491499,"PC"
"SE(29:1/20:3)",-1.56964457009812,0.696803942579511,"ST"
"SM(34:2)",-1.31253938663083,0.721246399047171,"SM"
"PE(P-36:4)",-0.816007797755294,0.782516055786094,"PE"
"SM(34:1)",-0.0581620776671556,0.103473782510445,"SM"
"SM(36:4)",-1.87517285689438,0.958607314841775,"SM"
"PE(P-36:3)",-3.61650519897051,1.1890957193313,"PE"
"SM(36:3)",-0.147041611363932,0.0491485411114536,"SM"
"PC(30:0)",-0.639616646423896,0.436518914605589,"PC"
"PE(P-36:2)",-2.91522580684937,1.45099673797421,"PE"
"HexCer(36:1)",-0.422951182325054,0.151195298948196,"HEXCER"
"SE(28:1/22:6)",-1.16836624871171,0.497572880015567,"ST"
"CAR(8:0)",0.450001933867458,0.39040559077478,"FA"
"SM(36:2)",-1.07724652685673,0.517126416391246,"SM"
"PE(35:2)",-3.30401290048236,0.486782399932061,"PE"
"PC(32:2)",-0.841814328687626,0.458420756053419,"PC"
"DG(44:12)",2.21253529181639,0.876148359032914,"DG"
"PE(P-36:1)",-2.42617610202797,1.13489602535887,"PE"
"PC(O-33:2)",-2.89391566505422,1.30277065724028,"PC"
"SM(36:1)",-3.47489756273295,0.411168274405793,"SM"
"PC(32:1)",-0.56304281592362,0.334419008982047,"PC"
"PC(O-33:1)",-0.752489954672722,1.32239304727951,"PC"
"SM(36:0)",0.841040489774308,0.3585258894959,"SM"
"PC(32:0)",-4.01833241505041,0.476253533188435,"PC"
"HexCer(34:0)",-2.84769150898076,1.41793663708829,"HEXCER"
"PC(O-33:0)",-1.53652692431398,0.600326278518962,"PC"
"PE(36:5)",-0.766397511420809,0.242603971206976,"PE"
"HexCer(38:1)",-1.0765417119887,0.454692883534176,"HEXCER"
"IS:(SM(36:1)",-1.02329827229444,0.453457336521869,"SM"
"PE(36:4)",-0.810192241156674,0.292429823902064,"PE"
"PC(O-34:4)",-2.97832636537148,1.49349496759513,"PC"
"SE(29:2/22:6)",0.11667762556138,0.0462403082667712,"ST"
"TG(42:0)",-0.965682881245151,0.782516055786094,"TG"
"PE(36:3)",-0.558744609753507,0.244125144327509,"PE"
"PC(O-34:3)",-2.54500450920746,1.07007043991541,"PC"
"LPC(34:3)",-5.17433228918683,0.752026733638193,"LPC"
"SE(29:1/22:6)",-0.471086084702169,0.2518119729938,"ST"
"SM(37:2)",-1.21384541724533,0.571865205971211,"SM"
"PE(36:2)",-3.56544699291485,0.519993057042849,"PE"
"PC(33:2)",-1.66874505720011,0.995678626217357,"PC"
"LPC(34:2)",-3.64695412334535,0.653647025549361,"LPC"
"PC(O-34:2)",-5.00335647197423,0.51427857351842,"PC"
"SM(36:2)",-2.2376059098656,0.856985199745905,"SM"
"SM(37:1)",-2.84581473709718,0.379863945026242,"SM"
"PE(36:1)",-2.68019470107797,1.1249387366083,"PE"
"PC(O-34:1)",-2.78592271933615,0.625251653989896,"PC"
"SM(36:1)",-3.03053611628777,0.764471553092451,"SM"
"PE(P-38:6)",-2.21032364699381,1.02641037657274,"PE"
"PC(33:0)",-5.17213259499307,0.554395796726402,"PC"
"PC(O-34:0)",-1.82208312784723,0.714442690992226,"PC"
"SM(36:3)",-0.344288288466707,0.139661993429006,"SM"
"PE(P-38:5)",-2.35066846838093,0.498940737782249,"PE"
"PC(32:2)",-0.649966445903146,0.346787486224656,"PC"
"PE(P-38:4)",-2.54942451019278,1.1007268126824,"PE"
"TG(43:1)",-1.75323470954309,0.924453038607469,"TG"
"SM(36:1)",0.438517540453173,0.366531544420413,"SM"
"IS:(PC(15:0_18:1(d7))",-0.773147472237454,0.371611069949688,"PC"
"PC(32:1)",1.04866859842251,2.11633856484638,"PC"
"PE(37:4)",-0.108491399929072,0.0958256317158365,"PE"
"PC(34:4)",-2.50058729126299,1.04431224968649,"PC"
"PE(P-38:3)",-3.04034095416748,1.28650945690606,"PE"
"PC(O-35:4)",-2.21833874912431,1.49485002168009,"PC"
"SM(38:3)",1.30210687625281,0.329754146925876,"SM"
"PC(32:0)",-3.59208362289763,0.384049948343599,"PC"
"PC(34:3)",-0.118499875747464,0.0579919469776868,"PC"
"PE(P-38:2)",-3.02603291843472,1.64781748188864,"PE"
"HexCer(38:1)",-1.19586446545281,0.480172006224281,"HEXCER"
"SM(38:2)",-1.42713483621277,0.298432014944073,"SM"
"PC(34:2)",-0.278895509121071,0.490797477668897,"PC"
"PE(37:2)",-1.73416946523848,1.17979854051436,"PE"
"PC(O-35:2)",-1.0976611854128,1.60554831917378,"PC"
"LPE(38:2)",-3.50410638238979,1.54821356447571,"LPE"
"PE(P-38:1)",-2.84986030363785,1.52870828894106,"PE"
"HexCer(38:0)",-0.637604941849427,0.163675884293248,"HEXCER"
"SM(38:1)",0.000786162400913781,0.000434511774017692,"SM"
"PC(34:1)",-2.69443797198723,0.38933983691012,"PC"
"SM(38:0)",0.82885389514486,0.355561410532161,"SM"
"PE(38:7)",-0.440743331468354,0.1944991418416,"PE"
"PC(34:0)",-2.67866084637494,1.11013827874181,"PC"
"PE(38:6)",-0.267193761479643,0.154901959985743,"PE"
"LPC(34:3)",-3.05280686019107,1.31425826139774,"LPC"
"PC(O-36:6)",-1.7080473092334,0.872895201635192,"PC"
"PC(33:2)",-1.41745221036922,0.876148359032914,"PC"
"PE(38:5)",-2.74260381422173,0.505845405981557,"PE"
"PC(O-36:5)",-1.53465981492307,0.96657624451305,"PC"
"LPC(36:5)",-2.23781917601838,1.53313237964589,"LPC"
"HexCer(40:1)",-1.82682535071909,0.920818753952375,"HEXCER"
"TG(44:1)",-0.717766691196065,0.188424994129407,"TG"
"SM(37:1)",0.215055365185592,0.087246696328677,"SM"
"PE(36:1)",-1.93700100141651,1.012780770092,"PE"
"PE(38:4)",-3.47363697899409,0.349692476868064,"PE"
"PC(35:4)",-1.85828957350435,1.06803388527183,"PC"
"LPC(34:1)",-2.64646360606288,0.600326278518962,"LPC"
"PC(O-36:4)",-3.97623270739982,0.600326278518962,"PC"
"TG(44:0)",-0.718839013266766,0.355561410532161,"TG"
"PE(38:3)",-1.32028971930964,0.603800652904264,"PE"
"PC(35:3)",-0.481449723515464,0.364516253185088,"PC"
"PC(O-36:3)",-2.96059772968585,0.447331783887807,"PC"
"LPC(36:3)",-3.25393975015824,1.41116827440579,"LPC"
"HexCer(39:1)",-2.05392522648977,1.0204516252959,"HEXCER"
"SM(39:2)",-1.23469749472175,0.308918507877032,"SM"
"PC(35:2)",-4.16162653709283,0.539102157243452,"PC"
"PC(O-36:2)",-3.30532062149485,1.29499204066666,"PC"
"SM(39:1)",-0.978690875851029,0.449771646944906,"SM"
"PC(35:1)",-0.191407540045947,0.178486471595227,"PC"
"PE(38:1)",-1.69060775513004,1.04095860767891,"PE"
"PC(O-36:1)",-2.58872878567412,1.31785492362617,"PC"
"SM(40:7)",1.02327125709214,0.424812155072339,"SM"
"PC(34:4)",-2.07722150915393,1.07779372256098,"PC"
"PE(P-40:6)",-4.29350960353192,0.621602099051862,"PE"
"PC(35:0)",-3.44656597881833,1.59345981956604,"PC"
"PC(O-36:0)",-2.8658298527464,1.26680273489343,"PC"
"PC(34:3)",-0.00596131692200785,0.00392634551472468,"PC"
"PC(36:6)",-0.996636687377084,0.585026652029182,"PC"
"PE(39:6)",-0.719958922604679,0.346787486224656,"PE"
"PE(P-40:5)",-4.2449647453138,1,"PE"
"PC(36:5)",-1.64796244480381,0.663540266151471,"PC"
"PC(36:5)",-1.1655844524474,0.603800652904264,"PC"
"PE(P-40:4)",-2.72808419768477,1.41680122603138,"PE"
"HexCer(41:1)",-1.94863329829535,1.36251027048749,"HEXCER"
"TG(45:1)",0.747090777017551,0.278189384787453,"TG"
"SM(38:1)",0.442160479070736,0.191114132640188,"SM"
"SM(40:4)",0.611146524966401,0.258848401148215,"SM"
"PC(34:1)",-0.995058772289788,0.294136287716081,"PC"
"PC(36:4)",-0.853041986141925,0.690369832574101,"PC"
"PE(39:4)",-1.42562276800172,0.671620396561262,"PE"
"PE(P-40:3)",-3.09505055698117,1.33629907461035,"PE"
"HexCer(40:2)",-1.88036682633159,0.91721462968355,"HEXCER"
"TG(45:0)",-0.621651755776874,0.460923901207223,"TG"
"PC(34:0)",-2.4196628734011,1.01592296609717,"PC"
"PC(36:3)",-1.02126772305879,0.829738284605043,"PC"
"PE(P-40:2)",-2.7435879851139,1.47755576649368,"PE"
"HexCer(40:1)",-1.84135880715639,0.882728704344236,"HEXCER"
"SM(40:2)",0.451627849597205,0.295849483160201,"SM"
"PC(36:2)",-0.778755211281826,0.774690718274137,"PC"
"HexCer(40:0)",-1.65955155592448,0.815308569182401,"HEXCER"
"SM(40:1)",-0.647548362900579,0.274905478918531,"SM"
"PE(38:5)",0.790906062025144,0.511449283499556,"PE"
"PE(40:8)",0.497612030761768,0.176525770829699,"PE"
"LPC(36:5)",-1.26309665983412,0.709965388637482,"LPC"
"PC(36:1)",-1.35087387217676,0.769551078621726,"PC"
"TG(46:4)",-0.716305917287961,0.251037138743839,"TG"
"SM(40:0)",-0.0810815975057864,0.0333890133180656,"SM"
"PC(35:4)",-0.980468574520401,0.764471553092451,"PC"
"PE(40:7)",-0.189940060917039,0.0824944904474534,"PE"
"PC(O-38:7)",-1.19092463250839,0.801342913045577,"PC"
"PC(36:0)",-3.46043177247108,1.67366413907125,"PC"
"TG(46:3)",-0.160525055117397,0.0520763801682736,"TG"
"PC(35:3)",0.406908853650542,0.737548910269571,"PC"
"PE(38:3)",-0.503142142608834,0.262012673666569,"PE"
"PC(37:6)",-1.11545060392632,0.638272163982407,"PC"
"PE(40:6)",0.509634480216498,0.692503962086787,"PE"
"PC(O-38:6)",-1.42213095833366,0.749579997691106,"PC"
"HexCer(42:2)",-1.56708497845699,1.03763066432998,"HEXCER"
"TG(46:2)",-1.01263694213391,0.321481620959886,"TG"
"PE(40:5)",-2.27904577079416,0.301029995663981,"PE"
"PC(35:2)",0.0263722422098951,0.069050968832477,"PC"
"PC(37:5)",-1.79510521464178,0.782516055786094,"PC"
"LPC(38:5)",-3.81428636564289,0.642065152999546,"LPC"
"CAR(10:0)",0.747774990350095,0.521433504406157,"FA"
"PC(O-38:5)",-4.01845683613172,0.531652669587843,"PC"
"HexCer(42:1)",-1.94205047678532,1.16178077809237,"HEXCER"
"TG(46:1)",-0.876763542832336,0.2518119729938,"TG"
"SM(39:1)",-0.750207788020415,0.356547323513813,"SM"
"PC(37:4)",-1.71005201302335,0.761953896871205,"PC"
"PE(40:4)",-0.216713097437502,0.0700704399154121,"PE"
"PC(O-38:4)",-2.72411733253043,1.25103713874384,"PC"
"HexCer(41:2)",-1.70181734761051,1.20065945054642,"HEXCER"
"TG(46:0)",-1.38131277905604,0.560667306169737,"TG"
"SM(41:3)",-2.14249766416108,0.447331783887807,"SM"
"TG(46:2)",-0.606053127687854,0.251037138743839,"TG"
"PC(35:0)",-2.59610031416087,1.36351210364663,"PC"
"PC(O-38:3)",-2.23204300744488,0.924453038607469,"PC"
"HexCer(41:1)",-2.0050389985206,1.20342566678957,"HEXCER"
"SM(41:2)",-0.906096194182457,0.562249437179612,"SM"
"PC(36:6)",-0.867844759906074,0.511449283499556,"PC"
"PC(O-38:2)",-2.9687897221709,1.28735029837279,"PC"
"SM(41:1)",-1.01217160938344,0.505845405981557,"SM"
"PC(36:5)",-1.13415990564425,0.563837352959244,"PC"
"PC(37:1)",-2.30093526664553,1.27572413039921,"PC"
"SM(42:7)",0.843521053792923,0.326979092871104,"SM"
"PC(38:7)",-0.537337299894894,0.25649023527157,"PC"
"PE(P-42:6)",-2.20059711149926,1.08990945440593,"PE"
"PC(O-38:0)",-2.83818321841222,1.32148162095989,"PC"
"TG(47:3)",-0.542294845927014,0.1073489661227,"TG"
"SM(42:6)",3.37482053195827,1.01772876696043,"SM"
"PC(36:3)",0.364328714458345,0.995678626217357,"PC"
"PC(38:6)",-0.501232879505572,0.438898616350944,"PC"
"PE(41:6)",-1.58073441917433,0.497572880015567,"PE"
"PC(O-39:6)",-3.03963576304191,0.568636235841013,"PC"
"PE(P-42:5)",-3.0709220819488,1.32057210338788,"PE"
"TG(47:2)",-1.3449913116701,0.387216143280265,"TG"
"TG(O-48:2)",-1.4069866099743,2.19517932127884,"TG"
"SM(40:2)",0.797759752992697,0.756961951313706,"SM"
"SM(42:5)",1.6773885279302,0.610833915635468,"SM"
"PC(36:2)",-1.5679767175933,0.314258261397736,"PC"
"PC(38:5)",-1.01229963051061,0.621602099051862,"PC"
"PE(P-42:4)",-2.65695928698479,1.43415218132648,"PE"
"HexCer(42:3)",-1.25764087227503,0.739928612014925,"HEXCER"
"TG(47:1)",-1.30787336647256,0.478861916295964,"TG"
"TG(O-48:1)",-0.390999313548146,0.17979854051436,"TG"
"SM(40:1)",-0.118381027790512,0.0710923097560473,"SM"
"SM(42:4)",-1.02210893256419,0.480172006224281,"SM"
"PC(36:1)",-0.30270885109632,0.266802734893431,"PC"
"PC(38:4)",-3.41410254794772,0.45717457304082,"PC"
"PE(P-42:3)",-2.82795426612582,1.28988263488818,"PE"
"PC(O-39:4)",-2.81906742316268,1.35753547975788,"PC"
"HexCer(42:2)",-0.693658766213264,0.490797477668897,"HEXCER"
"HexCer(42:2)",-1.52024112774368,1.0423927129399,"HEXCER"
"TG(47:0)",-2.04811907354423,1.28567024025477,"TG"
"TG(O-48:0)",-2.12349971578263,1.00392634551472,"TG"
"SM(40:0)",-0.513839292881727,0.278189384787453,"SM"
"SM(42:3)",-0.545865830443319,0.336299074610352,"SM"
"PC(38:3)",-2.97396603219842,0.565431095965801,"PC"
"TG(48:6)",0.650122305092275,0.279014255846261,"TG"
"HexCer(42:1)",-1.01258313864481,0.521433504406157,"HEXCER"
"HexCer(42:1)",-1.73082685667593,0.954677021213343,"HEXCER"
"SM(42:2)",-0.46380061690947,0.345823458122039,"SM"
"PC(37:6)",-1.14513493741082,0.735182176990464,"PC"
"PC(38:2)",-2.61680417880599,1.44977164694491,"PC"
"TG(48:5)",0.742190768724857,0.268411234813261,"TG"
"HexCer(42:0)",-1.19848798363932,1.1157712303674,"HEXCER"
"SM(42:1)",-0.782802201976761,0.283996656365201,"SM"
"TG(O-48:0)",-1.46908713858478,0.85078088734462,"TG"
"PC(O-40:8)",-1.8682994915747,0.87942606879415,"PC"
"TG(48:4)",-1.11736556625458,0.384049948343599,"TG"
"SM(42:0)",-0.721522973070936,0.367542707815276,"SM"
"PC(37:4)",-1.01566066478995,0.565431095965801,"PC"
"PC(39:7)",-1.05454619592556,0.643974142806877,"PC"
"PC(O-40:7)",-1.36333301977757,0.728158393463501,"PC"
"HexCer(40:0)",-3.15179227443754,1.70114692359029,"HEXCER"
"TG(48:3)",-1.25454865846562,0.385102783966865,"TG"
"CAR(11:0)",0.448973900153085,0.26440110030182,"FA"
"PC(39:6)",-0.708201071788928,0.505845405981557,"PC"
"PC(O-40:6)",-3.43701217850761,0.649751981665837,"PC"
"TG(48:2)",-1.61908506707997,0.563837352959244,"TG"
"TG(O-49:2)",-0.385382349243176,0.277366077466188,"TG"
"SM(41:2)",-0.783756907363752,0.52432881167557,"SM"
"TG(48:4)",-0.818580051410745,0.324221658325915,"TG"
"PC(37:2)",-2.74286528786593,1.34872198600186,"PC"
"PC(39:5)",-1.27560067134067,0.585026652029182,"PC"
"PC(O-40:5)",-2.70563739306276,1.26600071346161,"PC"
"TG(48:1)",-1.93005968433799,0.605548319173784,"TG"
"TG(O-49:1)",-1.10965801665699,0.659555885159882,"TG"
"SM(41:1)",-0.872166421796766,0.424812155072339,"SM"
"TG(48:3)",-0.85085977312162,0.361510743045363,"TG"
"PC(39:4)",-3.86385707709409,0.653647025549361,"PC"
"PC(O-40:4)",-2.91762352934393,1.33535802444387,"PC"
"TG(48:0)",-1.97207572061073,0.756961951313706,"TG"
"TG(O-49:0)",-1.6710815924,0.860120913598763,"TG"
"SM(42:7)",-0.401901057030841,0.147520006363144,"SM"
"SM(41:0)",-0.927590519174114,0.623423042943488,"SM"
"SM(43:3)",-1.34362985648368,0.75448733218585,"SM"
"TG(48:2)",-0.358783526763364,0.231361898752386,"TG"
"PC(38:7)",-0.570007193516364,0.248720896016658,"PC"
"PC(39:3)",-2.05529308928446,1.08407278830288,"PC"
"PC(O-40:3)",-2.85137628975385,1.47237009912866,"PC"
"HexCer(43:1)",-2.13422350869865,1.42136079003193,"HEXCER"
"SM(42:6)",2.22312008264681,0.638272163982407,"SM"
"SM(42:3)",-4.24432668484772,0.625251653989896,"SM"
"SM(43:2)",-0.768020324171246,0.46344155742847,"SM"
"TG(48:1)",-0.0474480931357739,0.0277971616209356,"TG"
"PC(38:6)",-1.41625759121057,0.737548910269571,"PC"
"PC(O-40:2)",-2.60029113946171,1.30715308072277,"PC"
"SM(42:5)",1.78801665113152,0.661543506395395,"SM"
"SM(42:2)",-1.92481334210423,0.889410289700751,"SM"
"SM(43:1)",-0.837059009062145,0.422508200162775,"SM"
"IS:(TG(15:0_18:1(d7)_15:0)",-0.894828237155405,0.388276691992658,"TG"
"PC(38:5)",0.59012589982326,1.97469413473523,"PC"
"PC(40:8)",-0.988334324728992,0.329754146925876,"PC"
"PE(P-44:7)",-2.27961175212832,1.13076828026902,"PE"
"PC(O-40:1)",-2.47870534125732,1.34775365899668,"PC"
"TG(49:4)",-1.24289997743591,0.3585258894959,"TG"
"PC(38:4)",-2.03201865768749,0.344861565188618,"PC"
"PC(40:7)",-1.06478571090003,0.665546248849069,"PC"
"PE(P-44:6)",-2.14242472082829,0.98296666070122,"PE"
"HexCer(41:0)",-3.22768720891754,1.8153085691824,"HEXCER"
"TG(49:3)",-1.86344405540669,0.636388020107856,"TG"
"TG(O-50:3)",-2.8829520113925,2.61261017366127,"TG"
"SM(42:3)",0.371826527896729,0.370590400897281,"SM"
"SM(44:6)",-0.293425370999433,0.0700704399154121,"SM"
"PC(38:3)",-1.87535219085019,0.392544976785331,"PC"
"PC(40:6)",-3.32497909154898,0.412289034981089,"PC"
"PE(P-44:5)",-2.74410446160485,1.54515513999149,"PE"
"PC(O-41:6)",-2.60519297988235,1.04191415147891,"PC"
"TG(49:2)",-2.94664985289987,1.06398920428479,"TG"
"TG(O-50:2)",-2.97635359737637,2.63264407897398,"TG"
"SM(42:2)",0.0509027613045596,0.193820026016113,"SM"
"TG(49:4)",-0.726180015776691,0.262807357295263,"TG"
"PC(38:2)",-2.47483444452194,1.39902710431325,"PC"
"PC(40:5)",-2.95073646235462,0.455931955649724,"PC"
"PE(P-44:4)",-2.4079767922626,1.68402965454308,"PE"
"TG(49:1)",-2.57705537452702,0.962573502059376,"TG"
"TG(O-50:1)",-2.24828827900789,1.16494389827988,"TG"
"SM(42:1)",-0.550327679219116,0.210419287835575,"SM"
"PC(38:1)",-1.33848478878607,1.26841123481326,"PC"
"PC(40:4)",-2.22482425471298,1.06600683616876,"PC"
"PC(O-41:4)",-2.65669812485957,1.41341269532825,"PC"
"TG(50:7)",1.92764211044481,0.829738284605043,"TG"
"TG(O-50:0)",-1.86454144906656,0.742321425130815,"TG"
"SM(42:0)",-0.50506713859755,0.257274868695302,"SM"
"SM(44:3)",-0.875363073317359,0.489454989793388,"SM"
"TG(49:2)",-1.63925910831491,0.892790030352132,"TG"
"TG(O-50:2)",-2.23688269349508,1.55129368009492,"TG"
"PC(39:7)",-0.775030071133283,0.627087997029893,"PC"
"PC(40:3)",-2.1363666751051,1.54515513999149,"PC"
"PC(O-41:3)",-2.48247854215615,1.31425826139774,"PC"
"SM(44:2)",-0.70687411688246,0.321481620959886,"SM"
"TG(49:1)",-1.68181676401346,0.818156412055227,"TG"
"TG(O-50:1)",-1.69371420807742,1.09582563171584,"TG"
"PC(40:2)",-2.6796064319524,1.47625353318844,"PC"
"TG(50:5)",-1.37534036098418,0.485452247339714,"TG"
"SM(44:1)",-1.23105759731197,0.405607449624573,"SM"
"TG(O-50:0)",-1.34370151262979,0.575118363368933,"TG"
"PC(39:5)",-0.375691929984136,0.508638306165727,"PC"
"PC(O-42:8)",-1.33605591376996,0.627087997029893,"PC"
"PC(40:1)",-1.95589009772123,0.860120913598763,"PC"
"HexCer(42:1)",-3.25453496375195,2.23732143627256,"HEXCER"
"TG(50:4)",-1.67689382308989,0.643974142806877,"TG"
"TG(50:6)",-0.521487267820888,0.208309350979882,"TG"
"PC(41:7)",0.0146310114960393,0.0083309926200515,"PC"
"PC(39:4)",-3.77376453908939,0.59176003468815,"PC"
"PC(O-42:7)",-2.21822966886556,0.94692155651658,"PC"
"HexCer(42:0)",-3.48345981033024,1.43889861635094,"HEXCER"
"TG(50:3)",-2.05088844956339,0.795880017344075,"TG"
